scaffoldId	begin	end	strand	desc	old_locus_tag	new_locus_tag
NC_008313.1	2166520	2167185	+	gene	H16_A1990	H16_RS09935
NC_008313.1	2167231	2167473	+	gene	H16_A1991	H16_RS09940
NC_008313.1	2167576	2167938	-	gene	H16_A1992	H16_RS09945
NC_008313.1	2168003	2168221	-	gene	NA	H16_RS34235
NC_008313.1	2168271	2168603	-	gene	H16_A1994	H16_RS09950
NC_008313.1	2168667	2169335	-	gene	H16_A1995	H16_RS09955
NC_008313.1	2169854	2171491	+	gene	H16_A1997	H16_RS09960
NC_008313.1	2171511	2172167	-	gene	H16_A1998	H16_RS09965
NC_008313.1	2172193	2172819	-	gene	H16_A1999	H16_RS09970
NC_008313.1	2172852	2173475	-	gene	H16_A2000	H16_RS09975
NC_008313.1	2173819	2174298	+	gene	H16_A2001	H16_RS09980
NC_008313.1	2174303	2175049	+	gene	H16_A2002	H16_RS09985
NC_008313.1	2175046	2176821	+	gene	H16_A2003	H16_RS09990
NC_008313.1	2177060	2177899	-	gene	H16_A2004	H16_RS09995
NC_008313.1	2178260	2178538	-	gene	H16_A2005	H16_RS10000
NC_008313.1	2178579	2179031	-	gene	H16_A2006	H16_RS10005
NC_008313.1	2179376	2179816	-	gene	H16_A2007	H16_RS10010
NC_008313.1	2179908	2180372	-	gene	H16_A2008	H16_RS10015
NC_008313.1	2180540	2181655	-	gene	H16_A2009	H16_RS10020
NC_008313.1	2181908	2182759	-	gene	H16_A2010	H16_RS10025
NC_008313.1	2182890	2183342	-	gene	H16_A2011	H16_RS10030
NC_008313.1	2183788	2185299	-	gene	H16_A2012	H16_RS10035
NC_008313.1	2185377	2186171	-	gene	H16_A2013	H16_RS10040
NC_008313.1	2186538	2186960	+	gene	H16_A2014	H16_RS10045
NC_008313.1	2186989	2187453	+	gene	H16_A2015	H16_RS10050
NC_008313.1	2187522	2188169	+	gene	H16_A2016	H16_RS10055
NC_008313.1	2188264	2188917	+	gene	H16_A2017	H16_RS10060
NC_008313.1	2188973	2191669	+	gene	H16_A2018	H16_RS10065
NC_008313.1	2192034	2192351	+	gene	H16_A2019	H16_RS10070
NC_008313.1	2192391	2193038	-	gene	H16_A2020	H16_RS10075
NC_008313.1	2193436	2194266	-	gene	H16_A2021	H16_RS10080
NC_008313.1	2194326	2195684	-	gene	H16_A2022	H16_RS10085
NC_008313.1	2196011	2198623	+	gene	H16_A2023	H16_RS10090
NC_008313.1	2198752	2199063	+	gene	NA	H16_RS35100
NC_008313.1	2199132	2199626	+	gene	H16_A2024	H16_RS33680
NC_008313.1	2199810	2200262	+	gene	H16_A2025	H16_RS34245
NC_008313.1	2200339	2200761	+	gene	H16_A2026	H16_RS10110
NC_008313.1	2201367	2203070	+	gene	H16_A2027	H16_RS10115
NC_008313.1	2203426	2205045	-	gene	H16_A2028	H16_RS10120
NC_008313.1	2205020	2205643	-	gene	H16_A2029	H16_RS10125
NC_008313.1	2205839	2207302	-	gene	H16_A2030	H16_RS10130
NC_008313.1	2207427	2208386	+	gene	H16_A2031	H16_RS10135
NC_008313.1	2208590	2209114	+	gene	H16_A2032	H16_RS10140
NC_008313.1	2209169	2209516	-	gene	H16_A2033	H16_RS10145
NC_008313.1	2209503	2209940	-	gene	H16_A2034	H16_RS10150
NC_008313.1	2210119	2210571	+	gene	H16_A2035	H16_RS10155
NC_008313.1	2210612	2211544	-	gene	H16_A2036	H16_RS10160
NC_008313.1	2211645	2212067	-	gene	H16_A2037	H16_RS10165
NC_008313.1	2212220	2214604	-	gene	H16_A2038	H16_RS10170
NC_008313.1	2215002	2215805	+	gene	H16_A2039	H16_RS10175
NC_008313.1	2215857	2216639	-	gene	H16_A2040	H16_RS10180
NC_008313.1	2216665	2217381	-	gene	H16_A2041	H16_RS10185
NC_008313.1	2217381	2218589	-	gene	H16_A2042	H16_RS10190
NC_008313.1	2218602	2219405	-	gene	H16_A2043	H16_RS10195
NC_008313.1	2219540	2219989	-	gene	H16_A2044	H16_RS10200
NC_008313.1	2220002	2221093	-	gene	H16_A2045	H16_RS10205
NC_008313.1	2221147	2221674	-	gene	H16_A2046	H16_RS10210
NC_008313.1	2221698	2224007	-	gene	H16_A2047	H16_RS10215
NC_008313.1	2224130	2225533	-	gene	H16_A2048	H16_RS10220
NC_008313.1	2225640	2226821	-	gene	H16_A2049	H16_RS10225
NC_008313.1	2226833	2227654	-	gene	H16_A2050	H16_RS10230
NC_008313.1	2227691	2228461	-	gene	H16_A2051	H16_RS10235
NC_008313.1	2228506	2229066	-	gene	H16_A2052	H16_RS10240
NC_008313.1	2229177	2229887	-	gene	H16_A2053	H16_RS10245
NC_008313.1	2230159	2231037	-	gene	H16_A2054	H16_RS10250
NC_008313.1	2231334	2232080	-	gene	H16_A2055	H16_RS10255
NC_008313.1	2232417	2233235	+	gene	H16_A2056	H16_RS10260
NC_008313.1	2233323	2235905	+	gene	H16_A2057	H16_RS10265
NC_008313.1	2235928	2237679	+	gene	H16_A2058	H16_RS10270
NC_008313.1	2237768	2238301	-	gene	H16_A2059	H16_RS10275
NC_008313.1	2238316	2240445	-	gene	H16_A2060	H16_RS10280
NC_008313.1	2240458	2241782	-	pseudogene	H16_A2061	H16_RS10285
NC_008313.1	2241779	2245294	-	gene	H16_A2062	H16_RS10290
NC_008313.1	2245725	2246552	+	gene	H16_A2063	H16_RS10295
NC_008313.1	2246570	2247538	-	gene	H16_A2064	H16_RS10300
NC_008313.1	2247733	2248932	+	gene	H16_A2065	H16_RS10305
NC_008313.1	2249120	2249947	+	gene	H16_A2066	H16_RS10310
NC_008313.1	2250045	2250428	+	gene	H16_A2067	H16_RS10315
NC_008313.1	2250451	2250798	+	gene	H16_A2068	H16_RS10320
NC_008313.1	2250818	2251969	+	gene	H16_A2069	H16_RS10325
NC_008313.1	2251995	2252888	+	gene	H16_A2070	H16_RS10330
NC_008313.1	2252951	2253261	+	pseudogene	H16_A2071	H16_RS10335
NC_008313.1	2253266	2254528	+	gene	H16_A2072	H16_RS10340
NC_008313.1	2254535	2255857	-	gene	H16_A2073	H16_RS10345
NC_008313.1	2255850	2256170	-	gene	H16_A2074	H16_RS10350
NC_008313.1	2256496	2257503	+	gene	H16_A2075	H16_RS10355
NC_008313.1	2257570	2259120	+	gene	H16_A2076	H16_RS10360
NC_008313.1	2259217	2259293	+	gene	H16_A2077	H16_RS10365
NC_008313.1	2259217	2259293	+	tRNA	NA	H16_RS10365
NC_008313.1	2259217	2259293	+	exon	NA	H16_RS10365
NC_008313.1	2259358	2260506	-	gene	H16_A2078	H16_RS10370
NC_008313.1	2260521	2261534	-	gene	H16_A2079	H16_RS10375
NC_008313.1	2261546	2262541	-	gene	H16_A2080	H16_RS10380
NC_008313.1	2262783	2263283	+	gene	H16_A2081	H16_RS10385
NC_008313.1	2263329	2264912	+	gene	H16_A2082	H16_RS10390
NC_008313.1	2264989	2265930	+	gene	H16_A2083	H16_RS10395
NC_008313.1	2265955	2266884	+	gene	H16_A2084	H16_RS10400
NC_008313.1	2266887	2268539	+	gene	H16_A2085	H16_RS10405
NC_008313.1	2268590	2269975	+	gene	H16_A2086	H16_RS10410
NC_008313.1	2270048	2270947	+	gene	H16_A2087	H16_RS10415
NC_008313.1	2270960	2271922	-	gene	H16_A2088	H16_RS10420
NC_008313.1	2271919	2272545	-	gene	H16_A2089	H16_RS10425
NC_008313.1	2272552	2272983	-	gene	H16_A2090	H16_RS10430
NC_008313.1	2272973	2274358	-	gene	H16_A2091	H16_RS10435
NC_008313.1	2274355	2276124	-	gene	H16_A2092	H16_RS10440
NC_008313.1	2276129	2276755	-	gene	H16_A2093	H16_RS10445
NC_008313.1	2276990	2278060	-	gene	H16_A2094	H16_RS10450
NC_008313.1	2278124	2278888	-	gene	H16_A2095	H16_RS10455
NC_008313.1	2278968	2279786	-	gene	H16_A2096	H16_RS10460
NC_008313.1	2279786	2280832	-	gene	H16_A2097	H16_RS10465
NC_008313.1	2280849	2281763	-	gene	H16_A2098	H16_RS10470
NC_008313.1	2281771	2282691	-	gene	H16_A2099	H16_RS10475
NC_008313.1	2282913	2284469	-	gene	H16_A2100	H16_RS10480
NC_008313.1	2284508	2286391	-	gene	H16_A2101	H16_RS10485
NC_008313.1	2286448	2287422	-	gene	H16_A2102	H16_RS10490
NC_008313.1	2287431	2288393	-	gene	H16_A2103	H16_RS10495
NC_008313.1	2288678	2290612	+	gene	H16_A2104	H16_RS10500
NC_008313.1	2290859	2291617	-	gene	H16_A2105	H16_RS10505
NC_008313.1	2292057	2293076	-	gene	H16_A2106	H16_RS10515
NC_008313.1	2293517	2294173	-	gene	H16_A2107	H16_RS10520
NC_008313.1	2294445	2294747	+	gene	H16_A2108	H16_RS35105
NC_008313.1	2294839	2296179	+	gene	H16_A2109	H16_RS10525
NC_008313.1	2296242	2296424	+	pseudogene	NA	H16_RS34250
NC_008313.1	2296538	2297023	-	gene	H16_A2110	H16_RS10535
NC_008313.1	2297187	2297738	-	pseudogene	H16_A2111	H16_RS10540
NC_008313.1	2297742	2299103	-	gene	H16_A2112	H16_RS10545
NC_008313.1	2299199	2300320	-	gene	H16_A2113	H16_RS10550
NC_008313.1	2300894	2302213	+	gene	H16_A2114	H16_RS10555
NC_008313.1	2302229	2303365	-	gene	H16_A2115	H16_RS10560
NC_008313.1	2303340	2304209	-	gene	H16_A2116	H16_RS10565
NC_008313.1	2304206	2304766	-	gene	H16_A2117	H16_RS10570
NC_008313.1	2304763	2305521	-	gene	H16_A2118	H16_RS10575
NC_008313.1	2305652	2305921	+	gene	H16_A2119	H16_RS10580
NC_008313.1	2305947	2307428	-	gene	H16_A2120	H16_RS10585
NC_008313.1	2307425	2307895	-	gene	H16_A2121	H16_RS10590
NC_008313.1	2308037	2308711	+	gene	H16_A2122	H16_RS10595
NC_008313.1	2308827	2309234	+	gene	H16_A2123	H16_RS10600
NC_008313.1	2309141	2309449	+	gene	H16_A2124	H16_RS10605
NC_008313.1	2309653	2310465	+	gene	H16_A2125	H16_RS10610
NC_008313.1	2310579	2310665	+	gene	H16_A2126	H16_RS10615
NC_008313.1	2310579	2310665	+	tRNA	NA	H16_RS10615
NC_008313.1	2310579	2310665	+	exon	NA	H16_RS10615
NC_008313.1	2310741	2311043	-	pseudogene	NA	H16_RS10620
NC_008313.1	2311044	2311277	+	pseudogene	NA	H16_RS10625
NC_008313.1	2311381	2311467	+	gene	H16_A2127	H16_RS10630
NC_008313.1	2311381	2311467	+	tRNA	NA	H16_RS10630
NC_008313.1	2311381	2311467	+	exon	NA	H16_RS10630
NC_008313.1	2311530	2311748	-	gene	NA	H16_RS10635
NC_008313.1	2312126	2313676	+	gene	H16_A2128	H16_RS10640
NC_008313.1	2313719	2314588	+	gene	H16_A2129	H16_RS10645
NC_008313.1	2314603	2315706	-	gene	H16_A2130	H16_RS10650
NC_008313.1	2315814	2316800	-	gene	H16_A2131	H16_RS10655
NC_008313.1	2316887	2317053	-	pseudogene	NA	H16_RS34255
NC_008313.1	2317037	2318296	-	gene	H16_A2132	H16_RS10660
NC_008313.1	2318355	2319443	-	gene	H16_A2133	H16_RS10665
NC_008313.1	2319568	2320491	+	gene	H16_A2134	H16_RS10670
NC_008313.1	2320920	2321585	-	gene	H16_A2135	H16_RS10675
NC_008313.1	2321566	2323236	-	gene	H16_A2136	H16_RS10680
NC_008313.1	2324166	2325359	-	gene	H16_A2137	H16_RS10690
NC_008313.1	2325401	2326273	-	gene	H16_A2138	H16_RS10695
NC_008313.1	2326372	2327226	+	gene	H16_A2139	H16_RS10700
NC_008313.1	2327241	2328287	-	gene	H16_A2140	H16_RS10705
NC_008313.1	2328338	2330200	-	gene	H16_A2141	H16_RS10710
NC_008313.1	2330280	2332382	-	gene	H16_A2142	H16_RS10715
NC_008313.1	2332398	2333564	-	gene	H16_A2143	H16_RS10720
NC_008313.1	2333652	2335289	-	gene	H16_A2144	H16_RS10725
NC_008313.1	2335667	2336782	-	gene	H16_A2145	H16_RS10730
NC_008313.1	2336914	2337906	-	gene	H16_A2146	H16_RS10735
NC_008313.1	2337932	2338342	-	gene	H16_A2147	H16_RS10740
NC_008313.1	2338346	2339506	-	gene	H16_A2148	H16_RS10745
NC_008313.1	2339514	2340674	-	gene	H16_A2149	H16_RS10750
NC_008313.1	2340689	2342230	-	gene	H16_A2150	H16_RS10755
NC_008313.1	2342244	2343116	-	gene	H16_A2151	H16_RS10760
NC_008313.1	2343135	2344049	-	gene	H16_A2152	H16_RS10765
NC_008313.1	2344090	2345076	-	gene	H16_A2153	H16_RS10770
NC_008313.1	2345201	2346025	+	gene	H16_A2154	H16_RS10775
NC_008313.1	2346237	2346684	-	pseudogene	NA	H16_RS34260
NC_008313.1	2346715	2347642	-	pseudogene	H16_A2155	H16_RS10780
NC_008313.1	2347651	2348676	-	gene	H16_A2156	H16_RS10785
NC_008313.1	2348700	2349287	-	gene	H16_A2157	H16_RS10790
NC_008313.1	2349497	2349637	+	pseudogene	H16_A2158	H16_RS10795
NC_008313.1	2349685	2350273	+	pseudogene	H16_A2159	H16_RS10800
NC_008313.1	2350428	2350703	+	gene	NA	H16_RS10805
NC_008313.1	2350981	2351445	-	gene	H16_A2160	H16_RS10810
NC_008313.1	2351513	2351944	-	gene	H16_A2161	H16_RS10815
NC_008313.1	2352077	2353060	-	gene	H16_A2162	H16_RS10820
NC_008313.1	2353209	2354423	-	gene	H16_A2163	H16_RS10825
NC_008313.1	2354931	2355947	+	gene	H16_A2164	H16_RS10830
NC_008313.1	2355949	2359065	+	gene	H16_A2165	H16_RS10835
NC_008313.1	2359097	2359315	-	gene	H16_A2166	H16_RS10840
NC_008313.1	2359683	2360366	+	gene	H16_A2167	H16_RS10845
NC_008313.1	2360363	2361781	+	gene	H16_A2168	H16_RS10850
NC_008313.1	2361800	2362717	-	gene	H16_A2169	H16_RS10855
NC_008313.1	2362962	2364725	+	gene	H16_A2170	H16_RS10860
NC_008313.1	2364912	2365655	-	gene	H16_A2171	H16_RS10865
NC_008313.1	2365899	2366456	-	gene	H16_A2172	H16_RS10870
NC_008313.1	2366821	2369094	-	gene	H16_A2173	H16_RS10875
NC_008313.1	2369527	2369964	-	gene	H16_A2174	H16_RS10880
NC_008313.1	2370118	2370483	+	gene	H16_A2175	H16_RS10885
NC_008313.1	2370539	2371615	-	gene	H16_A2176	H16_RS10890
NC_008313.1	2371632	2372126	-	gene	H16_A2177	H16_RS10895
NC_008313.1	2372140	2372634	-	gene	H16_A2178	H16_RS10900
NC_008313.1	2372644	2373126	-	gene	H16_A2179	H16_RS10905
NC_008313.1	2373140	2373457	-	gene	H16_A2180	H16_RS10910
NC_008313.1	2373576	2374271	-	gene	H16_A2181	H16_RS10915
NC_008313.1	2374372	2375760	-	gene	H16_A2182	H16_RS10920
NC_008313.1	2375787	2377238	-	gene	H16_A2183	H16_RS10925
NC_008313.1	2377466	2377864	+	gene	H16_A2184	H16_RS10930
NC_008313.1	2377934	2379235	+	gene	H16_A2185	H16_RS10935
NC_008313.1	2379232	2380776	+	gene	H16_A2186	H16_RS10940
NC_008313.1	2380773	2383943	+	gene	H16_A2187	H16_RS10945
NC_008313.1	2383940	2384278	+	gene	H16_A2188	H16_RS10950
NC_008313.1	2384331	2384702	-	pseudogene	H16_A2189	H16_RS10955
NC_008313.1	2384870	2385196	-	gene	H16_A2190	H16_RS10960
NC_008313.1	2385491	2385745	+	gene	H16_A2191	H16_RS10965
NC_008313.1	2385747	2386163	-	gene	H16_A2192	H16_RS10970
NC_008313.1	2386399	2386731	-	gene	H16_A2193	H16_RS10975
NC_008313.1	2387030	2387608	-	gene	H16_A2194	H16_RS10980
NC_008313.1	2387904	2388179	+	gene	H16_A2195	H16_RS10985
NC_008313.1	2388183	2390204	+	gene	H16_A2196	H16_RS10990
NC_008313.1	2390215	2391162	+	gene	H16_A2197	H16_RS10995
NC_008313.1	2391182	2391841	+	gene	H16_A2198	H16_RS11000
NC_008313.1	2391843	2393297	+	gene	H16_A2199	H16_RS11005
NC_008313.1	2393302	2394852	+	gene	H16_A2200	H16_RS11010
NC_008313.1	2394852	2395376	+	gene	H16_A2201	H16_RS11015
NC_008313.1	2395453	2395656	-	gene	H16_A2202	H16_RS11020
NC_008313.1	2395803	2396075	+	gene	H16_A2203	H16_RS11025
NC_008313.1	2396090	2396920	+	gene	H16_A2204	H16_RS11030
NC_008313.1	2396961	2398121	+	gene	H16_A2205	H16_RS11035
NC_008313.1	2398219	2398383	+	gene	H16_A2206	H16_RS35480
NC_008313.1	2398473	2398820	+	gene	H16_A2207	H16_RS34270
NC_008313.1	2398928	2399581	+	gene	H16_A2208	H16_RS11040
NC_008313.1	2399716	2400033	+	pseudogene	H16_A2209	H16_RS11045
NC_008313.1	2400114	2401325	+	gene	H16_A2210	H16_RS11050
NC_008313.1	2401459	2403039	-	gene	H16_A2211	H16_RS11055
NC_008313.1	2403184	2403414	-	gene	NA	H16_RS35110
NC_008313.1	2403464	2404420	-	gene	H16_A2212	H16_RS11060
NC_008313.1	2404682	2405503	+	gene	H16_A2213	H16_RS11065
NC_008313.1	2405548	2406174	+	gene	H16_A2214	H16_RS11070
NC_008313.1	2406239	2406934	+	gene	H16_A2215	H16_RS11075
NC_008313.1	2407069	2407917	-	gene	H16_A2216	H16_RS11080
NC_008313.1	2408177	2409763	-	gene	H16_A2217	H16_RS11085
NC_008313.1	2409814	2410515	-	gene	H16_A2218	H16_RS11090
NC_008313.1	2410797	2411750	+	gene	H16_A2219	H16_RS11095
NC_008313.1	2411925	2412359	+	gene	H16_A2220	H16_RS11100
NC_008313.1	2412443	2413204	-	gene	H16_A2221	H16_RS11105
NC_008313.1	2413411	2413893	-	gene	H16_A2222	H16_RS11110
NC_008313.1	2413960	2414530	-	pseudogene	H16_A2223	H16_RS11115
NC_008313.1	2414527	2415386	-	pseudogene	H16_A2225	H16_RS11120
NC_008313.1	2415408	2417858	-	gene	H16_A2226	H16_RS11125
NC_008313.1	2418459	2419754	-	gene	H16_A2227	H16_RS11130
NC_008313.1	2420090	2421058	-	gene	H16_A2228	H16_RS11135
NC_008313.1	2421141	2421557	-	gene	H16_A2229	H16_RS11140
NC_008313.1	2421560	2422057	-	gene	H16_A2230	H16_RS11145
NC_008313.1	2422106	2423839	-	gene	H16_A2231	H16_RS11150
NC_008313.1	2423903	2425180	-	gene	H16_A2232	H16_RS11155
NC_008313.1	2425314	2426138	-	gene	H16_A2233	H16_RS11160
NC_008313.1	2426240	2427415	-	gene	H16_A2234	H16_RS11165
NC_008313.1	2427476	2427844	-	gene	H16_A2235	H16_RS11170
NC_008313.1	2428112	2429056	-	gene	H16_A2236	H16_RS11175
NC_008313.1	2429053	2430162	-	gene	H16_A2237	H16_RS11180
NC_008313.1	2430159	2431088	-	gene	H16_A2238	H16_RS11185
NC_008313.1	2431090	2432049	-	gene	H16_A2239	H16_RS11190
NC_008313.1	2432208	2432879	-	gene	H16_A2240	H16_RS11195
NC_008313.1	2432876	2433727	-	gene	H16_A2241	H16_RS11200
NC_008313.1	2433915	2434826	-	gene	H16_A2242	H16_RS11205
NC_008313.1	2434862	2435665	-	gene	H16_A2243	H16_RS11210
NC_008313.1	2435679	2436842	-	gene	H16_A2244	H16_RS11215
NC_008313.1	2436877	2437905	-	gene	H16_A2245	H16_RS11220
NC_008313.1	2438064	2438687	-	gene	H16_A2246	H16_RS11225
NC_008313.1	2438761	2439765	-	gene	H16_A2247	H16_RS11230
NC_008313.1	2440174	2440713	-	gene	H16_A2248	H16_RS11235
NC_008313.1	2440992	2443580	-	gene	H16_A2249	H16_RS11240
NC_008313.1	2443804	2444685	-	gene	H16_A2250	H16_RS11245
NC_008313.1	2444685	2446841	-	gene	H16_A2251	H16_RS11250
NC_008313.1	2446964	2448508	-	gene	H16_A2252	H16_RS11255
NC_008313.1	2448523	2449599	-	gene	H16_A2253	H16_RS11260
NC_008313.1	2449611	2450636	-	gene	H16_A2254	H16_RS11265
NC_008313.1	2450652	2451392	-	gene	H16_A2255	H16_RS11270
NC_008313.1	2451385	2452146	-	gene	H16_A2256	H16_RS11275
NC_008313.1	2452239	2453426	-	gene	H16_A2257	H16_RS11280
NC_008313.1	2453504	2454289	-	gene	H16_A2258	H16_RS11285
NC_008313.1	2454286	2454939	-	gene	H16_A2259	H16_RS11290
NC_008313.1	2455181	2456089	+	gene	H16_A2260	H16_RS11295
NC_008313.1	2456039	2456419	-	gene	H16_A2261	H16_RS11300
NC_008313.1	2456419	2456937	-	gene	H16_A2262	H16_RS11305
NC_008313.1	2456939	2457196	-	gene	H16_A2263	H16_RS11310
NC_008313.1	2457229	2458467	-	gene	H16_A2264	H16_RS11315
NC_008313.1	2458640	2460085	-	gene	H16_A2265	H16_RS11320
NC_008313.1	2460107	2461417	-	gene	H16_A2266	H16_RS11325
NC_008313.1	2461467	2462702	-	gene	H16_A2267	H16_RS11330
NC_008313.1	2463047	2463430	+	gene	H16_A2268	H16_RS11335
NC_008313.1	2463558	2464022	+	gene	H16_A2269	H16_RS11340
NC_008313.1	2464436	2466139	+	gene	H16_A2270	H16_RS11345
NC_008313.1	2466277	2466738	+	gene	H16_A2271	H16_RS11350
NC_008313.1	2466786	2467463	+	gene	H16_A2272	H16_RS11355
NC_008313.1	2467524	2468531	-	gene	H16_A2273	H16_RS11360
NC_008313.1	2468545	2469171	-	gene	H16_A2274	H16_RS11365
NC_008313.1	2469363	2470754	-	gene	H16_A2275	H16_RS11370
NC_008313.1	2470915	2471367	-	gene	H16_A2276	H16_RS11375
NC_008313.1	2471400	2471678	-	gene	H16_A2277	H16_RS11380
NC_008313.1	2471682	2471981	-	gene	H16_A2278	H16_RS11385
NC_008313.1	2472059	2472433	-	gene	H16_A2279	H16_RS11390
NC_008313.1	2472568	2473560	-	gene	H16_A2280	H16_RS11395
NC_008313.1	2473816	2474469	+	gene	H16_A2281	H16_RS11400
NC_008313.1	2474580	2474750	+	gene	H16_A2282	H16_RS35485
NC_008313.1	2474790	2475170	-	gene	H16_A2283	H16_RS11405
NC_008313.1	2475637	2475987	-	gene	H16_A2284	H16_RS11410
NC_008313.1	2476518	2476760	+	gene	H16_A2285	H16_RS11415
NC_008313.1	2476964	2477164	+	gene	NA	H16_RS34275
NC_008313.1	2477560	2477871	+	gene	NA	H16_RS11420
NC_008313.1	2478126	2478201	-	gene	H16_A2286	H16_RS11425
NC_008313.1	2478126	2478201	-	tRNA	NA	H16_RS11425
NC_008313.1	2478126	2478201	-	exon	NA	H16_RS11425
NC_008313.1	2478308	2478571	-	gene	H16_A2287	H16_RS11430
NC_008313.1	2478912	2479130	-	gene	NA	H16_RS35115
NC_008313.1	2479601	2480638	-	gene	H16_A2289	H16_RS11435
NC_008313.1	2481236	2481571	+	gene	NA	H16_RS11440
NC_008313.1	2481687	2482247	-	gene	H16_A2290	H16_RS11445
NC_008313.1	2482377	2483465	-	gene	H16_A2291	H16_RS11450
NC_008313.1	2483576	2485141	-	gene	H16_A2292	H16_RS11455
NC_008313.1	2485379	2486242	+	gene	H16_A2293	H16_RS11460
NC_008313.1	2486290	2488110	-	gene	H16_A2294	H16_RS11465
NC_008313.1	2488299	2488787	+	gene	H16_A2295	H16_RS11470
NC_008313.1	2488891	2490435	+	gene	H16_A2296	H16_RS11475
NC_008313.1	2490480	2491736	+	gene	H16_A2297	H16_RS11480
NC_008313.1	2491739	2493352	+	gene	H16_A2298	H16_RS11485
NC_008313.1	2493554	2494336	+	gene	H16_A2299	H16_RS11490
NC_008313.1	2494355	2495059	+	gene	H16_A2300	H16_RS11495
NC_008313.1	2495120	2496043	+	gene	H16_A2301	H16_RS11500
NC_008313.1	2496040	2496738	+	gene	H16_A2302	H16_RS11505
NC_008313.1	2496823	2497815	+	gene	H16_A2303	H16_RS11510
NC_008313.1	2497853	2498800	-	gene	H16_A2304	H16_RS11515
NC_008313.1	2498900	2499268	-	gene	H16_A2305	H16_RS11520
NC_008313.1	2499329	2502217	-	gene	H16_A2306	H16_RS11525
NC_008313.1	2502309	2503784	-	gene	H16_A2307	H16_RS11530
NC_008313.1	2503781	2504269	-	gene	H16_A2308	H16_RS11535
NC_008313.1	2504571	2506460	-	gene	H16_A2309	H16_RS11540
NC_008313.1	2506466	2507320	-	gene	H16_A2310	H16_RS11545
NC_008313.1	2507889	2508647	-	gene	H16_A2311	H16_RS11550
NC_008313.1	2508726	2509451	+	gene	H16_A2312	H16_RS11555
NC_008313.1	2509515	2509760	-	gene	H16_A2313	H16_RS11560
NC_008313.1	2509757	2509966	-	gene	H16_A2314	H16_RS11565
NC_008313.1	2509996	2511468	-	gene	H16_A2315	H16_RS11570
NC_008313.1	2511518	2512435	-	gene	H16_A2316	H16_RS11575
NC_008313.1	2512438	2512602	-	gene	H16_A2317	H16_RS11580
NC_008313.1	2512606	2513268	-	gene	H16_A2318	H16_RS11585
NC_008313.1	2513287	2514735	-	gene	H16_A2319	H16_RS11590
NC_008313.1	2514891	2515037	-	gene	H16_A2320	H16_RS11595
NC_008313.1	2515041	2517608	-	gene	H16_A2321	H16_RS11600
NC_008313.1	2517714	2518811	-	gene	H16_A2322	H16_RS11605
NC_008313.1	2518902	2520326	-	gene	H16_A2323	H16_RS11610
NC_008313.1	2520429	2521679	-	gene	H16_A2324	H16_RS11615
NC_008313.1	2521769	2524621	-	gene	H16_A2325	H16_RS11620
NC_008313.1	2524951	2525697	-	gene	H16_A2326	H16_RS11625
NC_008313.1	2525699	2526799	-	gene	H16_A2327	H16_RS11630
NC_008313.1	2526837	2527685	-	gene	H16_A2328	H16_RS11635
NC_008313.1	2527698	2528579	-	gene	H16_A2329	H16_RS11640
NC_008313.1	2528733	2530049	-	gene	H16_A2330	H16_RS11645
NC_008313.1	2530245	2531036	+	gene	H16_A2331	H16_RS11650
NC_008313.1	2531111	2532658	-	gene	H16_A2332	H16_RS11655
NC_008313.1	2532746	2533924	-	gene	H16_A2333	H16_RS11660
NC_008313.1	2533929	2534504	-	gene	H16_A2334	H16_RS11665
NC_008313.1	2534645	2536060	-	gene	H16_A2335	H16_RS11670
NC_008313.1	2536513	2536977	+	gene	H16_A2336	H16_RS11675
NC_008313.1	2537046	2537870	-	gene	H16_A2337	H16_RS11680
NC_008313.1	2537883	2538782	-	gene	H16_A2338	H16_RS11685
NC_008313.1	2538936	2539910	-	gene	H16_A2339	H16_RS11690
NC_008313.1	2539910	2540770	-	gene	H16_A2340	H16_RS11695
NC_008313.1	2540789	2541787	-	gene	H16_A2341	H16_RS11700
NC_008313.1	2541941	2545978	-	gene	H16_A2342	H16_RS11705
NC_008313.1	2546002	2547468	+	gene	H16_A2343	H16_RS11710
NC_008313.1	2547567	2547839	+	gene	H16_A2344	H16_RS11715
NC_008313.1	2547908	2548594	-	gene	H16_A2345	H16_RS11720
NC_008313.1	2548753	2549709	+	gene	H16_A2346	H16_RS11725
NC_008313.1	2549743	2550486	-	gene	H16_A2347	H16_RS11730
NC_008313.1	2550518	2551261	-	gene	H16_A2348	H16_RS11735
NC_008313.1	2551340	2553943	-	gene	H16_A2349	H16_RS11740
NC_008313.1	2554014	2554100	+	gene	H16_A2350	H16_RS11745
NC_008313.1	2554014	2554100	+	tRNA	NA	H16_RS11745
NC_008313.1	2554014	2554100	+	exon	NA	H16_RS11745
NC_008313.1	2554490	2554924	+	gene	H16_A2351	H16_RS11750
NC_008313.1	2554990	2555601	+	gene	H16_A2352	H16_RS11755
NC_008313.1	2555650	2556216	-	gene	H16_A2353	H16_RS11760
NC_008313.1	2556342	2557682	-	gene	H16_A2354	H16_RS11765
NC_008313.1	2557768	2558919	-	gene	H16_A2355	H16_RS11770
NC_008313.1	2559120	2560028	-	gene	H16_A2356	H16_RS11775
NC_008313.1	2560039	2561400	-	gene	H16_A2357	H16_RS11780
NC_008313.1	2561553	2562815	-	gene	H16_A2358	H16_RS11785
