scaffold	begin	end	strand	desc	old_locus_tag	new_locus_tag
NC_015684.1	1267811	1268743	-	gene	OCA5_c11880	OCA5_RS06000
NC_015684.1	1268791	1269543	-	gene	OCA5_c11890	OCA5_RS06005
NC_015684.1	1269693	1271486	-	gene	OCA5_c11900	OCA5_RS06010
NC_015684.1	1271589	1272476	-	gene	OCA5_c11910	OCA5_RS06015
NC_015684.1	1272595	1274091	+	gene	OCA5_c11920	OCA5_RS06020
NC_015684.1	1274277	1276997	+	gene	OCA5_c11930	OCA5_RS06025
NC_015684.1	1277013	1277738	-	gene	OCA5_c11940	OCA5_RS06030
NC_015684.1	1278113	1278502	+	gene	OCA5_c11960	OCA5_RS06035
NC_015684.1	1278642	1279328	-	gene	OCA5_c11970	OCA5_RS06040
NC_015684.1	1280402	1281388	+	gene	OCA5_c11980	OCA5_RS06045
NC_015684.1	1281491	1282342	-	gene	OCA5_c11990	OCA5_RS06050
NC_015684.1	1282339	1283541	-	gene	OCA5_c12000	OCA5_RS06055
NC_015684.1	1283594	1284406	-	gene	OCA5_c12010	OCA5_RS06060
NC_015684.1	1284403	1285512	-	gene	OCA5_c12020	OCA5_RS06065
NC_015684.1	1285509	1286081	-	gene	OCA5_c12030	OCA5_RS06070
NC_015684.1	1286931	1287914	+	gene	OCA5_c12040	OCA5_RS06075
NC_015684.1	1288003	1288509	+	gene	OCA5_c12050	OCA5_RS06080
NC_015684.1	1288519	1290042	+	gene	OCA5_c12060	OCA5_RS06085
NC_015684.1	1290126	1291796	+	gene	OCA5_c12070	OCA5_RS06090
NC_015684.1	1291801	1292118	+	gene	OCA5_c12080	OCA5_RS06095
NC_015684.1	1292115	1293002	+	gene	OCA5_c12090	OCA5_RS06100
NC_015684.1	1292999	1293727	+	gene	OCA5_c12100	OCA5_RS06105
NC_015684.1	1293724	1294395	+	gene	OCA5_c12110	OCA5_RS06110
NC_015684.1	1294392	1295249	+	gene	OCA5_c12120	OCA5_RS06115
NC_015684.1	1295255	1296175	+	gene	OCA5_c12130	OCA5_RS06120
NC_015684.1	1296318	1296518	-	gene	OCA5_c12140	OCA5_RS06125
NC_015684.1	1296542	1296943	-	gene	OCA5_c12150	OCA5_RS06130
NC_015684.1	1296968	1297771	-	gene	OCA5_c12160	OCA5_RS06135
NC_015684.1	1298005	1299279	+	gene	OCA5_c12170	OCA5_RS06140
NC_015684.1	1299282	1300163	+	gene	OCA5_c12180	OCA5_RS06145
NC_015684.1	1300160	1301173	+	gene	OCA5_c12190	OCA5_RS06150
NC_015684.1	1301173	1301979	+	gene	OCA5_c12200	OCA5_RS06155
NC_015684.1	1301979	1302698	+	gene	OCA5_c12210	OCA5_RS06160
NC_015684.1	1302740	1303051	+	gene	OCA5_c12220	OCA5_RS06165
NC_015684.1	1303051	1304163	+	gene	OCA5_c12230	OCA5_RS06170
NC_015684.1	1304215	1304898	-	gene	OCA5_c12240	OCA5_RS06175
NC_015684.1	1305115	1305978	-	gene	OCA5_c12250	OCA5_RS06180
NC_015684.1	1306094	1306984	-	gene	OCA5_c12260	OCA5_RS06185
NC_015684.1	1307078	1308334	+	gene	OCA5_c12270	OCA5_RS06190
NC_015684.1	1308385	1309731	+	gene	OCA5_c12280	OCA5_RS06195
NC_015684.1	1309783	1311510	+	gene	OCA5_c12290	OCA5_RS06200
NC_015684.1	1311540	1312640	+	gene	OCA5_c12300	OCA5_RS06205
NC_015684.1	1312895	1312969	+	gene	OCA5_c12310	OCA5_RS06210
NC_015684.1	1312895	1312969	+	tRNA	NA	OCA5_RS06210
NC_015684.1	1312895	1312969	+	exon	NA	OCA5_RS06210
NC_015684.1	1313435	1313632	+	gene	OCA5_c12320	OCA5_RS06215
NC_015684.1	1313700	1314754	+	pseudogene	OCA5_c12330	OCA5_RS06220
NC_015684.1	1314751	1315539	+	gene	OCA5_c12340	OCA5_RS06225
NC_015684.1	1315898	1316407	+	gene	OCA5_c12350	OCA5_RS06230
NC_015684.1	1317094	1317546	+	gene	OCA5_c12360	OCA5_RS06235
NC_015684.1	1317539	1318771	+	gene	OCA5_c12370	OCA5_RS06240
NC_015684.1	1318870	1319469	+	gene	OCA5_c12380	OCA5_RS06245
NC_015684.1	1319844	1321145	+	gene	OCA5_c12390	OCA5_RS06250
NC_015684.1	1321166	1323616	+	gene	OCA5_c12400	OCA5_RS06255
NC_015684.1	1323621	1323950	+	gene	OCA5_c12410	OCA5_RS06260
NC_015684.1	1323955	1326630	+	gene	OCA5_c12420	OCA5_RS06265
NC_015684.1	1326602	1328086	+	gene	OCA5_c12430	OCA5_RS06270
NC_015684.1	1328168	1328617	+	gene	OCA5_c12440	OCA5_RS06275
NC_015684.1	1328659	1329774	-	gene	OCA5_c12450	OCA5_RS06280
NC_015684.1	1329783	1330562	-	gene	OCA5_c12460	OCA5_RS06285
NC_015684.1	1330565	1331698	-	gene	OCA5_c12470	OCA5_RS06290
NC_015684.1	1331867	1332262	+	gene	OCA5_c12480	OCA5_RS06295
NC_015684.1	1332329	1332802	-	gene	OCA5_c12490	OCA5_RS06300
NC_015684.1	1332929	1333912	+	gene	OCA5_c12500	OCA5_RS06305
NC_015684.1	1334072	1334800	+	gene	OCA5_c12510	OCA5_RS06310
NC_015684.1	1334903	1335223	-	gene	OCA5_c12520	OCA5_RS06315
NC_015684.1	1335683	1338076	+	gene	OCA5_c12530	OCA5_RS06325
NC_015684.1	1338105	1340801	-	gene	OCA5_c12540	OCA5_RS06330
NC_015684.1	1340857	1342446	-	gene	OCA5_c12550	OCA5_RS06335
NC_015684.1	1342488	1343168	-	gene	OCA5_c12560	OCA5_RS06340
NC_015684.1	1343251	1346472	-	gene	OCA5_c12570	OCA5_RS06345
NC_015684.1	1346469	1347488	-	gene	OCA5_c12580	OCA5_RS06350
NC_015684.1	1347548	1347751	-	gene	OCA5_c12590	OCA5_RS06355
NC_015684.1	1347858	1348202	-	gene	OCA5_c12600	OCA5_RS06360
NC_015684.1	1348584	1350263	-	gene	OCA5_c12610	OCA5_RS06365
NC_015684.1	1350330	1350701	-	gene	OCA5_c12620	OCA5_RS06370
NC_015684.1	1351070	1352461	+	gene	OCA5_c12630	OCA5_RS06375
NC_015684.1	1352660	1354006	-	gene	OCA5_c12640	OCA5_RS06380
NC_015684.1	1354209	1354913	+	gene	OCA5_c12650	OCA5_RS06385
NC_015684.1	1354961	1355875	-	gene	OCA5_c12660	OCA5_RS06390
NC_015684.1	1355980	1356600	+	gene	OCA5_c12670	OCA5_RS06395
NC_015684.1	1356614	1357567	+	gene	OCA5_c12680	OCA5_RS06400
NC_015684.1	1357573	1359087	-	gene	OCA5_c12690	OCA5_RS06405
NC_015684.1	1359118	1360485	-	gene	OCA5_c12700	OCA5_RS06410
NC_015684.1	1360478	1361542	-	gene	OCA5_c12710	OCA5_RS06415
NC_015684.1	1361889	1362143	-	gene	NA	OCA5_RS19120
NC_015684.1	1362142	1362996	+	gene	OCA5_c12720	OCA5_RS06420
NC_015684.1	1362993	1364003	+	gene	OCA5_c12730	OCA5_RS06425
NC_015684.1	1364009	1364761	+	gene	OCA5_c12740	OCA5_RS06430
NC_015684.1	1364758	1365465	+	gene	OCA5_c12750	OCA5_RS06435
NC_015684.1	1365489	1366769	+	gene	OCA5_c12760	OCA5_RS06440
NC_015684.1	1366875	1367768	-	gene	OCA5_c12770	OCA5_RS06445
NC_015684.1	1368083	1368931	-	gene	OCA5_c12780	OCA5_RS06450
NC_015684.1	1369067	1370068	-	gene	OCA5_c12790	OCA5_RS06455
NC_015684.1	1370246	1371025	-	gene	OCA5_c12800	OCA5_RS06460
NC_015684.1	1371057	1372145	-	gene	OCA5_c12810	OCA5_RS06465
NC_015684.1	1372288	1373253	+	gene	OCA5_c12820	OCA5_RS06470
NC_015684.1	1373172	1373360	-	pseudogene	NA	OCA5_RS19125
NC_015684.1	1373279	1373863	+	gene	OCA5_c12830	OCA5_RS06475
NC_015684.1	1373874	1375424	+	gene	OCA5_c12840	OCA5_RS06480
NC_015684.1	1375459	1376532	+	gene	OCA5_c12850	OCA5_RS06485
NC_015684.1	1376536	1376901	+	gene	OCA5_c12860	OCA5_RS06490
NC_015684.1	1376898	1377950	+	gene	OCA5_c12870	OCA5_RS06495
NC_015684.1	1377934	1378254	+	gene	OCA5_c12880	OCA5_RS06500
NC_015684.1	1378294	1378917	+	gene	OCA5_c12890	OCA5_RS06505
NC_015684.1	1378945	1379685	+	gene	OCA5_c12900	OCA5_RS06510
NC_015684.1	1379694	1380686	+	gene	OCA5_c12910	OCA5_RS06515
NC_015684.1	1380858	1381469	+	gene	OCA5_c12920	OCA5_RS06520
NC_015684.1	1381733	1382506	+	gene	OCA5_c12930	OCA5_RS06525
NC_015684.1	1382534	1383706	+	gene	OCA5_c12940	OCA5_RS06530
NC_015684.1	1383679	1384416	+	gene	OCA5_c12950	OCA5_RS06535
NC_015684.1	1384686	1385510	+	gene	OCA5_c12960	OCA5_RS06540
NC_015684.1	1385504	1387045	+	gene	OCA5_c12970	OCA5_RS06545
NC_015684.1	1387042	1387866	+	gene	OCA5_c12980	OCA5_RS06550
NC_015684.1	1387863	1388594	+	gene	OCA5_c12990	OCA5_RS06555
NC_015684.1	1388652	1389743	+	gene	OCA5_c13000	OCA5_RS06560
NC_015684.1	1389743	1390849	+	gene	OCA5_c13010	OCA5_RS06565
NC_015684.1	1390846	1391724	+	gene	OCA5_c13020	OCA5_RS06570
NC_015684.1	1391721	1392518	+	gene	OCA5_c13030	OCA5_RS06575
NC_015684.1	1392890	1393333	-	gene	OCA5_c13050	OCA5_RS06580
NC_015684.1	1393587	1396667	+	gene	OCA5_c13060	OCA5_RS06590
NC_015684.1	1396727	1397614	+	gene	OCA5_c13070	OCA5_RS06595
NC_015684.1	1397669	1398886	-	gene	OCA5_c13080	OCA5_RS06600
NC_015684.1	1399611	1403366	+	gene	OCA5_c13090	OCA5_RS06605
NC_015684.1	1403421	1403714	-	gene	OCA5_c13100	OCA5_RS06610
NC_015684.1	1403977	1405182	-	gene	OCA5_c13110	OCA5_RS06615
NC_015684.1	1405290	1406120	-	gene	OCA5_c13120	OCA5_RS06620
NC_015684.1	1406381	1407331	-	gene	OCA5_c13130	OCA5_RS06625
NC_015684.1	1407404	1408159	-	gene	OCA5_c13140	OCA5_RS06630
NC_015684.1	1408351	1409931	+	gene	OCA5_c13150	OCA5_RS06635
NC_015684.1	1410044	1413748	+	gene	OCA5_c13160	OCA5_RS06640
NC_015684.1	1413775	1414056	-	gene	OCA5_c13170	OCA5_RS06645
NC_015684.1	1414143	1415768	-	gene	OCA5_c13180	OCA5_RS06650
NC_015684.1	1416056	1417189	-	gene	OCA5_c13190	OCA5_RS06655
NC_015684.1	1417338	1420247	-	gene	OCA5_c13200	OCA5_RS06660
NC_015684.1	1420945	1421613	+	gene	OCA5_c13220	OCA5_RS06665
NC_015684.1	1421652	1421866	+	riboswitch	NA	NA
NC_015684.1	1421977	1424340	+	gene	OCA5_c13230	OCA5_RS06670
NC_015684.1	1424412	1424639	-	gene	NA	OCA5_RS06675
NC_015684.1	1424817	1425668	-	gene	OCA5_c13240	OCA5_RS06680
NC_015684.1	1425783	1427408	+	gene	OCA5_c13250	OCA5_RS06685
NC_015684.1	1427438	1428763	+	gene	OCA5_c13260	OCA5_RS06690
NC_015684.1	1429002	1429916	-	gene	OCA5_c13270	OCA5_RS06695
NC_015684.1	1429916	1430692	-	gene	OCA5_c13280	OCA5_RS06700
NC_015684.1	1430853	1432628	+	gene	OCA5_c13290	OCA5_RS06705
NC_015684.1	1432799	1433674	-	gene	OCA5_c13300	OCA5_RS06710
NC_015684.1	1433826	1434806	+	gene	OCA5_c13310	OCA5_RS06715
NC_015684.1	1434850	1435389	+	gene	OCA5_c13320	OCA5_RS06720
NC_015684.1	1435407	1436915	+	gene	OCA5_c13330	OCA5_RS06725
NC_015684.1	1437242	1438669	+	gene	OCA5_c13340	OCA5_RS06730
NC_015684.1	1438683	1439810	+	gene	OCA5_c13350	OCA5_RS06735
NC_015684.1	1439807	1440697	+	gene	OCA5_c13360	OCA5_RS06740
NC_015684.1	1440725	1441105	-	gene	OCA5_c13370	OCA5_RS06745
NC_015684.1	1441326	1442081	+	gene	OCA5_c13380	OCA5_RS06750
NC_015684.1	1442298	1444712	+	gene	OCA5_c13390	OCA5_RS06755
NC_015684.1	1444895	1445875	-	gene	OCA5_c13400	OCA5_RS06760
NC_015684.1	1446361	1448097	+	gene	OCA5_c13410	OCA5_RS06765
NC_015684.1	1448275	1449537	-	gene	OCA5_c13420	OCA5_RS06770
NC_015684.1	1449534	1450166	-	gene	OCA5_c13430	OCA5_RS06775
NC_015684.1	1450163	1451302	-	gene	OCA5_c13440	OCA5_RS06780
NC_015684.1	1451461	1451724	+	gene	OCA5_c13450	OCA5_RS06785
NC_015684.1	1451931	1454348	+	gene	OCA5_c13460	OCA5_RS06790
NC_015684.1	1454446	1455135	+	gene	OCA5_c13470	OCA5_RS06795
NC_015684.1	1455132	1456058	+	gene	OCA5_c13480	OCA5_RS06800
NC_015684.1	1456070	1456540	+	gene	OCA5_c13490	OCA5_RS06805
NC_015684.1	1456553	1457350	+	gene	OCA5_c13500	OCA5_RS06810
NC_015684.1	1457660	1458526	-	gene	OCA5_c13510	OCA5_RS06815
NC_015684.1	1458824	1459534	+	gene	OCA5_c13520	OCA5_RS06820
NC_015684.1	1459787	1460893	+	gene	OCA5_c13530	OCA5_RS06825
NC_015684.1	1460886	1462838	+	gene	OCA5_c13540	OCA5_RS06830
NC_015684.1	1462839	1463486	-	gene	OCA5_c13550	OCA5_RS06835
NC_015684.1	1463579	1464103	+	gene	OCA5_c13560	OCA5_RS06840
NC_015684.1	1464107	1465363	+	gene	OCA5_c13570	OCA5_RS06845
NC_015684.1	1465369	1465593	+	gene	OCA5_c13580	OCA5_RS06850
NC_015684.1	1466178	1467632	+	gene	OCA5_c13590	OCA5_RS06855
NC_015684.1	1467869	1468747	+	gene	OCA5_c13600	OCA5_RS06860
NC_015684.1	1468831	1469664	-	gene	OCA5_c13610	OCA5_RS06865
NC_015684.1	1469690	1470415	-	gene	OCA5_c13620	OCA5_RS06870
NC_015684.1	1470415	1471110	-	gene	OCA5_c13630	OCA5_RS06875
NC_015684.1	1471139	1471579	+	gene	OCA5_c13640	OCA5_RS06880
NC_015684.1	1471702	1473414	+	gene	OCA5_c13650	OCA5_RS06885
NC_015684.1	1473411	1476182	+	gene	OCA5_c13660	OCA5_RS06890
NC_015684.1	1476269	1476478	+	gene	OCA5_c13670	OCA5_RS06895
NC_015684.1	1476824	1477414	+	gene	OCA5_c13680	OCA5_RS06900
NC_015684.1	1477425	1478684	-	gene	OCA5_c13690	OCA5_RS06905
NC_015684.1	1478699	1479799	-	gene	OCA5_c13700	OCA5_RS06910
NC_015684.1	1479810	1480601	-	gene	OCA5_c13710	OCA5_RS06915
NC_015684.1	1480618	1481811	-	gene	OCA5_c13720	OCA5_RS06920
NC_015684.1	1481875	1482306	-	gene	OCA5_c13730	OCA5_RS06925
NC_015684.1	1482366	1485332	-	gene	OCA5_c13740	OCA5_RS06930
NC_015684.1	1485600	1486298	-	gene	OCA5_c13750	OCA5_RS06935
NC_015684.1	1486474	1487682	+	gene	OCA5_c13760	OCA5_RS06940
NC_015684.1	1487754	1488824	+	gene	OCA5_c13770	OCA5_RS06945
NC_015684.1	1488978	1490180	+	gene	OCA5_c13780	OCA5_RS06950
NC_015684.1	1490267	1491259	+	gene	OCA5_c13790	OCA5_RS06955
NC_015684.1	1491345	1491893	+	gene	OCA5_c13800	OCA5_RS06960
NC_015684.1	1491906	1493417	+	gene	OCA5_c13810	OCA5_RS06965
NC_015684.1	1493661	1494362	+	gene	OCA5_c13820	OCA5_RS06970
NC_015684.1	1494365	1495537	+	gene	OCA5_c13830	OCA5_RS06975
NC_015684.1	1495557	1498640	+	gene	OCA5_c13840	OCA5_RS06980
NC_015684.1	1498699	1500480	+	gene	OCA5_c13850	OCA5_RS06985
NC_015684.1	1500619	1501986	+	gene	OCA5_c13860	OCA5_RS06990
NC_015684.1	1502010	1502933	+	gene	OCA5_c13870	OCA5_RS06995
NC_015684.1	1503022	1504539	+	gene	OCA5_c13880	OCA5_RS07000
NC_015684.1	1504617	1505477	+	gene	OCA5_c13890	OCA5_RS07005
NC_015684.1	1505676	1505897	-	gene	OCA5_c13900	OCA5_RS07010
NC_015684.1	1505890	1506648	-	gene	OCA5_c13910	OCA5_RS07015
NC_015684.1	1506690	1507511	-	gene	OCA5_c13920	OCA5_RS07020
NC_015684.1	1507751	1509340	+	gene	OCA5_c13930	OCA5_RS07025
NC_015684.1	1509529	1510407	+	gene	OCA5_c13940	OCA5_RS07030
NC_015684.1	1510415	1511242	+	gene	OCA5_c13950	OCA5_RS07035
NC_015684.1	1511242	1512507	+	gene	OCA5_c13960	OCA5_RS07040
NC_015684.1	1512518	1514482	+	gene	OCA5_c13970	OCA5_RS07045
NC_015684.1	1514479	1515204	+	gene	OCA5_c13980	OCA5_RS07050
NC_015684.1	1515248	1515547	+	gene	NA	OCA5_RS19130
NC_015684.1	1515430	1516038	+	gene	OCA5_c13990	OCA5_RS07055
NC_015684.1	1516126	1517328	-	gene	OCA5_c14000	OCA5_RS07060
NC_015684.1	1517347	1518315	-	gene	OCA5_c14010	OCA5_RS07065
NC_015684.1	1518308	1520224	-	gene	OCA5_c14020	OCA5_RS07070
NC_015684.1	1520437	1523037	+	gene	OCA5_c14030	OCA5_RS07075
NC_015684.1	1522993	1523628	-	gene	OCA5_c14040	OCA5_RS07080
NC_015684.1	1523752	1525143	+	gene	OCA5_c14050	OCA5_RS07085
NC_015684.1	1525351	1525587	-	gene	OCA5_c14060	OCA5_RS07090
NC_015684.1	1525783	1527402	-	gene	OCA5_c14070	OCA5_RS07095
NC_015684.1	1527530	1528705	+	gene	OCA5_c14080	OCA5_RS07100
NC_015684.1	1529110	1530333	+	gene	OCA5_c14090	OCA5_RS07105
NC_015684.1	1530463	1533585	+	gene	OCA5_c14100	OCA5_RS07110
NC_015684.1	1533697	1535094	-	gene	OCA5_c14110	OCA5_RS07115
NC_015684.1	1535320	1537158	+	gene	OCA5_c14120	OCA5_RS07120
NC_015684.1	1537135	1537998	-	gene	OCA5_c14130	OCA5_RS07125
NC_015684.1	1538149	1538700	+	gene	OCA5_c14140	OCA5_RS07130
NC_015684.1	1538697	1539335	+	gene	OCA5_c14150	OCA5_RS07135
NC_015684.1	1539332	1540453	-	gene	OCA5_c14160	OCA5_RS07140
NC_015684.1	1540504	1541643	-	gene	OCA5_c14170	OCA5_RS07145
NC_015684.1	1542097	1542438	+	gene	NA	OCA5_RS07150
NC_015684.1	1542394	1543755	-	gene	OCA5_c14180	OCA5_RS07155
NC_015684.1	1543849	1544511	-	gene	OCA5_c14190	OCA5_RS07160
NC_015684.1	1544508	1545302	-	gene	OCA5_c14200	OCA5_RS07165
NC_015684.1	1545546	1546031	-	gene	OCA5_c14210	OCA5_RS07170
NC_015684.1	1546034	1546399	-	gene	OCA5_c14220	OCA5_RS07175
NC_015684.1	1546396	1547250	-	gene	OCA5_c14230	OCA5_RS07180
NC_015684.1	1547387	1547794	-	gene	OCA5_c14240	OCA5_RS07185
NC_015684.1	1548347	1549999	+	gene	OCA5_c14250	OCA5_RS07190
NC_015684.1	1550135	1551535	+	gene	OCA5_c14260	OCA5_RS07195
NC_015684.1	1551797	1553452	-	gene	OCA5_c14270	OCA5_RS07200
NC_015684.1	1553751	1554632	+	gene	OCA5_c14280	OCA5_RS07205
NC_015684.1	1554789	1555202	+	gene	OCA5_c14290	OCA5_RS07210
NC_015684.1	1555498	1555890	+	gene	OCA5_c14300	OCA5_RS07215
NC_015684.1	1555887	1556501	+	gene	OCA5_c14310	OCA5_RS07220
NC_015684.1	1556588	1556755	+	gene	OCA5_c14320	OCA5_RS19255
NC_015684.1	1557436	1557867	-	gene	OCA5_c14330	OCA5_RS07225
NC_015684.1	1558041	1558577	-	gene	OCA5_c14340	OCA5_RS07230
NC_015684.1	1558628	1558891	-	gene	OCA5_c14350	OCA5_RS18720
NC_015684.1	1558993	1560798	+	gene	OCA5_c14360	OCA5_RS07235
NC_015684.1	1560809	1561441	+	gene	OCA5_c14370	OCA5_RS07240
NC_015684.1	1561521	1561865	+	gene	OCA5_c14380	OCA5_RS07245
NC_015684.1	1562258	1563241	-	gene	OCA5_c14400	OCA5_RS07255
NC_015684.1	1563680	1564408	+	gene	OCA5_c14420	OCA5_RS07265
NC_015684.1	1564688	1565005	+	gene	NA	OCA5_RS07270
NC_015684.1	1565274	1565939	+	gene	OCA5_c14440	OCA5_RS07275
NC_015684.1	1566224	1566520	-	gene	OCA5_c14450	OCA5_RS07280
NC_015684.1	1566731	1566940	+	gene	OCA5_c14460	OCA5_RS07285
NC_015684.1	1567094	1567663	-	gene	OCA5_c14470	OCA5_RS07290
NC_015684.1	1567660	1568238	-	gene	OCA5_c14480	OCA5_RS07295
NC_015684.1	1568273	1570540	-	gene	OCA5_c14490	OCA5_RS07300
NC_015684.1	1570906	1571415	+	gene	OCA5_c14500	OCA5_RS07305
NC_015684.1	1571637	1573166	+	gene	OCA5_c14510	OCA5_RS07310
NC_015684.1	1573395	1574348	-	gene	OCA5_c14520	OCA5_RS07315
NC_015684.1	1574622	1574774	+	gene	OCA5_c14530	OCA5_RS19260
NC_015684.1	1574819	1575547	+	gene	OCA5_c14540	OCA5_RS07325
NC_015684.1	1575498	1576802	+	gene	OCA5_c14550	OCA5_RS07330
NC_015684.1	1576950	1577237	-	gene	OCA5_c14560	OCA5_RS07335
NC_015684.1	1577389	1578564	+	gene	OCA5_c14570	OCA5_RS07340
NC_015684.1	1578698	1578898	+	gene	OCA5_c14580	OCA5_RS07345
NC_015684.1	1578898	1579095	+	gene	NA	OCA5_RS07350
NC_015684.1	1579309	1579824	+	gene	OCA5_c14590	OCA5_RS07355
NC_015684.1	1579883	1580068	-	gene	NA	OCA5_RS07360
NC_015684.1	1580067	1580531	+	gene	OCA5_c14600	OCA5_RS07365
NC_015684.1	1580661	1581929	+	gene	OCA5_c14610	OCA5_RS07370
NC_015684.1	1582029	1582394	+	gene	OCA5_c14620	OCA5_RS07375
NC_015684.1	1582539	1582790	+	gene	OCA5_c14630	OCA5_RS07380
NC_015684.1	1582860	1583102	-	gene	NA	OCA5_RS07385
NC_015684.1	1583139	1583897	-	gene	OCA5_c14640	OCA5_RS07390
NC_015684.1	1583953	1584522	+	gene	OCA5_c14650	OCA5_RS07395
NC_015684.1	1584519	1584839	+	gene	OCA5_c14660	OCA5_RS07400
NC_015684.1	1584873	1585283	+	gene	OCA5_c14670	OCA5_RS07405
NC_015684.1	1585317	1585724	+	gene	OCA5_c14680	OCA5_RS07410
NC_015684.1	1585734	1586078	+	gene	OCA5_c14690	OCA5_RS07415
NC_015684.1	1586075	1586278	+	gene	OCA5_c14700	OCA5_RS07420
NC_015684.1	1586275	1586865	+	gene	OCA5_c14710	OCA5_RS07425
NC_015684.1	1586982	1587623	+	gene	OCA5_c14720	OCA5_RS07430
NC_015684.1	1587620	1588510	+	gene	OCA5_c14730	OCA5_RS07435
NC_015684.1	1588519	1588962	+	gene	OCA5_c14740	OCA5_RS07440
NC_015684.1	1588962	1592831	+	gene	OCA5_c14750	OCA5_RS07445
NC_015684.1	1592838	1594307	+	gene	OCA5_c14760	OCA5_RS07450
NC_015684.1	1594348	1595019	-	gene	OCA5_c14770	OCA5_RS07455
NC_015684.1	1595124	1595654	+	gene	OCA5_c14780	OCA5_RS07460
NC_015684.1	1595719	1595967	+	gene	OCA5_c14790	OCA5_RS07465
NC_015684.1	1595987	1596379	+	gene	OCA5_c14800	OCA5_RS07470
NC_015684.1	1596381	1596632	+	gene	OCA5_c14810	OCA5_RS07475
NC_015684.1	1596791	1597096	+	gene	OCA5_c14820	OCA5_RS07480
NC_015684.1	1597245	1597919	+	gene	OCA5_c14830	OCA5_RS07485
NC_015684.1	1597909	1599291	+	gene	OCA5_c14840	OCA5_RS07490
NC_015684.1	1599420	1600802	+	gene	OCA5_c14850	OCA5_RS07495
NC_015684.1	1600913	1602013	+	gene	OCA5_c14860	OCA5_RS07500
NC_015684.1	1602073	1602567	+	gene	OCA5_c14870	OCA5_RS07505
NC_015684.1	1602564	1604549	+	gene	OCA5_c14880	OCA5_RS07510
NC_015684.1	1604632	1605198	+	gene	OCA5_c14890	OCA5_RS07515
NC_015684.1	1605361	1606947	+	gene	OCA5_c14900	OCA5_RS07520
NC_015684.1	1607127	1607807	+	gene	OCA5_c14910	OCA5_RS07525
NC_015684.1	1607791	1609200	+	gene	OCA5_c14920	OCA5_RS07530
NC_015684.1	1609197	1612163	+	gene	OCA5_c14930	OCA5_RS18725
NC_015684.1	1612189	1614450	-	pseudogene	OCA5_c14940	OCA5_RS07535
NC_015684.1	1614981	1616153	+	gene	OCA5_c14950	OCA5_RS07540
NC_015684.1	1616155	1617036	+	gene	OCA5_c14960	OCA5_RS07545
NC_015684.1	1617225	1617578	-	gene	OCA5_c14970	OCA5_RS07550
NC_015684.1	1617678	1618502	-	gene	OCA5_c14980	OCA5_RS07555
NC_015684.1	1618790	1620583	+	gene	OCA5_c14990	OCA5_RS07560
NC_015684.1	1620638	1621408	+	gene	OCA5_c15000	OCA5_RS07565
NC_015684.1	1621448	1622338	+	gene	OCA5_c15010	OCA5_RS07570
NC_015684.1	1622403	1623422	+	gene	OCA5_c15020	OCA5_RS07575
NC_015684.1	1623578	1624987	+	gene	OCA5_c15030	OCA5_RS07580
NC_015684.1	1625024	1625797	+	gene	OCA5_c15040	OCA5_RS07585
NC_015684.1	1626072	1626809	-	gene	OCA5_c15050	OCA5_RS07590
NC_015684.1	1626970	1627878	-	gene	OCA5_c15060	OCA5_RS07595
NC_015684.1	1627883	1629079	-	gene	OCA5_c15070	OCA5_RS07600
NC_015684.1	1629092	1631224	-	gene	OCA5_c15080	OCA5_RS07605
NC_015684.1	1631558	1632862	-	gene	OCA5_c15090	OCA5_RS07610
NC_015684.1	1633532	1635277	+	gene	OCA5_c15100	OCA5_RS07615
NC_015684.1	1635351	1636625	+	gene	OCA5_c15110	OCA5_RS07620
NC_015684.1	1636810	1637355	-	gene	OCA5_c15120	OCA5_RS07625
NC_015684.1	1637484	1638176	-	gene	OCA5_c15130	OCA5_RS07630
NC_015684.1	1638343	1638699	-	gene	OCA5_c15140	OCA5_RS07635
NC_015684.1	1638979	1639443	+	gene	OCA5_c15150	OCA5_RS07640
NC_015684.1	1639556	1640554	+	gene	OCA5_c15160	OCA5_RS07645
NC_015684.1	1640555	1641067	-	gene	OCA5_c15170	OCA5_RS07650
NC_015684.1	1641096	1641311	-	gene	OCA5_c15180	OCA5_RS07655
NC_015684.1	1641367	1642938	-	gene	OCA5_c15190	OCA5_RS07660
NC_015684.1	1643097	1643792	-	gene	OCA5_c15200	OCA5_RS07665
NC_015684.1	1643823	1644827	-	gene	OCA5_c15210	OCA5_RS07670
NC_015684.1	1644840	1645481	-	gene	OCA5_c15220	OCA5_RS07675
NC_015684.1	1645735	1646835	+	gene	OCA5_c15230	OCA5_RS07680
NC_015684.1	1646977	1648065	+	gene	OCA5_c15240	OCA5_RS07685
NC_015684.1	1648255	1649340	+	gene	OCA5_c15250	OCA5_RS07690
NC_015684.1	1649446	1651296	-	gene	OCA5_c15260	OCA5_RS07695
NC_015684.1	1651340	1651936	-	gene	OCA5_c15270	OCA5_RS07700
NC_015684.1	1652159	1653190	-	gene	OCA5_c15280	OCA5_RS07705
NC_015684.1	1653325	1653777	-	gene	OCA5_c15290	OCA5_RS07710
NC_015684.1	1653939	1654616	-	gene	OCA5_c15300	OCA5_RS07715
NC_015684.1	1654756	1655466	+	gene	OCA5_c15310	OCA5_RS07720
